video_id,theme,subtopic,confidence
MM-MPS57qKA,career_productivity,other,high
k8ra0Zj0uyk,career_productivity,vibe_coding,high
iltdFNpl73I,career_productivity,vibe_coding,high
e-poAzH8Zck,career_productivity,vibe_coding,high
2bsfQThGXxc,career_productivity,agent_automation,high
JiIRnVJiOck,career_productivity,vibe_coding,high
Wp4KeRmWKU8,career_productivity,agent_automation,medium
MxyRjL7NG18,career_productivity,agent_automation,high
kLDUh20-AJA,career_productivity,agent_automation,high
iLCDSY2XX7E,career_productivity,agent_automation,high
AkG-BZ-708U,career_productivity,vibe_coding,high
G-5bInklwRQ,career_productivity,agent_automation,high
CwHD6Fg-Mjs,career_productivity,vibe_coding,high
YFjfBk8HI5o,career_productivity,agent_automation,high
XFmYkJJxsr8,career_productivity,vibe_coding,high
PLKrSVuT-Dg,career_productivity,vibe_coding,high
OFDle2QAGfg,career_productivity,vibe_coding,high
7AImkA96mE8,career_productivity,vibe_coding,high
DPuZafJ6UEs,career_productivity,vibe_coding,high
eOzHcJWPhWQ,career_productivity,agent_automation,high
0GpIIVHrkyY,career_productivity,other,high
7ot6voVYpok,career_productivity,vibe_coding,high
B-UXpneKw6M,career_productivity,vibe_coding,high
ruqmm6IQUYc,career_productivity,vibe_coding,high
bS9R6aCVEzw,career_productivity,agent_automation,high
1xufb9h1Tjw,career_productivity,vibe_coding,high
mZzhfPle9QU,career_productivity,vibe_coding,high
nafNPuElCtY,career_productivity,vibe_coding,high
plAGTrg0wic,career_productivity,vibe_coding,high
djDZHAi75dk,career_productivity,vibe_coding,high
bMUpBHrqj8Q,career_productivity,vibe_coding,high
6MBq1paspVU,career_productivity,chatgpt_workflow,high
omCQKtI6OFM,career_productivity,vibe_coding,medium
uoR_VGbFGJo,career_productivity,vibe_coding,high
Fg2poF_svXc,career_productivity,income_side_hustle,high
e3OV3LnrS7o,career_productivity,agent_automation,high
lferqLJXgTA,career_productivity,tool_roundup,high
A0lCwgRtAWU,career_productivity,vibe_coding,high
fG6HV3pxtOI,career_productivity,vibe_coding,high
ssYt09bCgUY,career_productivity,agent_automation,high
2hJ7erUAOdM,career_productivity,vibe_coding,high
knH6Jms4vSY,career_productivity,agent_automation,high
Ffh9OeJ7yxw,career_productivity,vibe_coding,high
t0Mesp118l4,career_productivity,vibe_coding,high
UVJXh57MgI0,career_productivity,vibe_coding,high
Lj6ERtnr6eU,career_productivity,vibe_coding,high
DNGxMX7ym44,career_productivity,agent_automation,high
bw-7I5RwUMw,career_productivity,vibe_coding,high
7nS3G8JRm68,breakthrough_science,medical_health,high
86HM0RUWhCk,career_productivity,vibe_coding,high
Qkqe-uRhQJE,career_productivity,agent_automation,high
CDrdggQ-Abc,career_productivity,vibe_coding,high
AjoD5GqosTk,career_productivity,vibe_coding,high
dzFUOQUSiEI,career_productivity,tool_roundup,medium
YtkrDV5nCtI,career_productivity,vibe_coding,high
fcC88YppK98,career_productivity,tool_roundup,high
PXq6awYzfT8,career_productivity,vibe_coding,high
V-zhv95AhF8,career_productivity,vibe_coding,high
wfeiCZK0mNs,career_productivity,vibe_coding,high
8QN23ZThdRY,career_productivity,vibe_coding,high
nX7LvSqNFjU,career_productivity,tool_roundup,medium
Rmk97rrl89Q,career_productivity,vibe_coding,medium
vF3q3aqyVWc,career_productivity,vibe_coding,high
ofC4OeNjDx8,career_productivity,agent_automation,high
2SFbqQvsFGc,career_productivity,vibe_coding,high
ZeWfksNXlbU,career_productivity,chatgpt_workflow,high
wfiv67NixCY,career_productivity,chatgpt_workflow,high
r_QY3y7oEmI,career_productivity,vibe_coding,high
CNsvts6pVzo,career_productivity,income_side_hustle,high
08e8TZMH4kQ,career_productivity,vibe_coding,high
px7XlbYgk7I,career_productivity,vibe_coding,high
QZCYFJTv8jI,career_productivity,vibe_coding,high
cod50CWlZeU,career_productivity,vibe_coding,high
41_TNGDDnfQ,career_productivity,vibe_coding,high
0ZwxQiMwEks,career_productivity,agent_automation,high
lae7m1QQn_w,education_learning,other,high
jJ9jPzPdyDg,career_productivity,vibe_coding,high
YjLF6jTyAVk,career_productivity,vibe_coding,high
SwTweU8laQM,career_productivity,agent_automation,medium
-fysT-ckou0,career_productivity,vibe_coding,high
u4ydH-QvPeg,career_productivity,agent_automation,high
kbfdFlqzjcs,career_productivity,vibe_coding,high
tM8LezzlM3o,career_productivity,vibe_coding,high
vMo-yRCN3QM,career_productivity,agent_automation,high
qqFUewpnGYg,career_productivity,agent_automation,high
Nqx0QjHQ9ww,career_productivity,income_side_hustle,high
vOH3ViRpDfY,career_productivity,vibe_coding,high
C5ir_rQ4L4g,career_productivity,agent_automation,high
TZUTe7s11-I,career_productivity,vibe_coding,high
b9EbCb5A408,career_productivity,vibe_coding,high
AO5aW01DKHo,career_productivity,agent_automation,high
cuLCl-x3ifw,career_productivity,vibe_coding,high
3r43cI6Rs0A,education_learning,skill_learning,high
sboNwYmH3AY,career_productivity,vibe_coding,high
U4HzGDjjhLM,career_productivity,vibe_coding,high
CasNx57r0sc,career_productivity,vibe_coding,high
f95-O8C88uw,career_productivity,agent_automation,high
fOkdN8AldVc,career_productivity,vibe_coding,high
T-HZHO_PQPY,career_productivity,agent_automation,high
Tw18-4U7mts,career_productivity,vibe_coding,high
ONgECvZNI3o,career_productivity,agent_automation,high
HGfK-vt2xuI,education_learning,skill_learning,high
geR9PeCuHK4,career_productivity,agent_automation,high
tsiRGA6xY-Q,career_productivity,income_side_hustle,high
FVV0hVl11_I,career_productivity,vibe_coding,high
ROPt15fBgM4,career_productivity,vibe_coding,high
ZVPdwZ2tTU8,career_productivity,vibe_coding,high
ZoODCgECyoc,career_productivity,other,high
B_I_jT9B7Z0,creative_tool,design_build,high
94vBNacB0Ds,creative_tool,design_build,high
UU1WVnMk4E8,education_learning,skill_learning,high
V_fcD2ewqk4,synthetic_media_play,funny_skit,high
dUsAHQj5C2Y,creative_tool,design_build,high
RrcHiCoWYqQ,career_productivity,tool_roundup,medium
Vx1UGA_T1nI,creative_tool,design_build,high
OSGSROIs8cI,synthetic_media_play,funny_skit,high
xFSzwmYIidQ,career_productivity,income_side_hustle,high
7Sx0o-41r2k,career_productivity,vibe_coding,high
GybnD9krid8,career_productivity,agent_automation,high
VeJa_NSQjuo,career_productivity,agent_automation,high
Mx2sbsYGf5U,career_productivity,vibe_coding,high
rK-M12R8imI,synthetic_media_play,funny_skit,high
nPnOtm1Uadw,career_productivity,vibe_coding,medium
UsfpzxZNsPo,education_learning,skill_learning,high
EFlgn_4za54,creative_tool,design_build,high
V3YzhHlDt9c,career_productivity,tool_roundup,medium
So7tqRSZ0s8,career_productivity,vibe_coding,medium
XOrgkwe1pl8,career_productivity,agent_automation,high
h3XOik6792g,creative_tool,design_build,high
bbrZ2pvubL0,breakthrough_science,future_promise,medium
saBCmh8rRic,career_productivity,vibe_coding,high
Jl1S4ZcSY8k,career_productivity,vibe_coding,high
YESrXVkcCHY,career_productivity,tool_roundup,high
OJPK81VmjiE,career_productivity,agent_automation,high
6wBAamTOr3A,career_productivity,vibe_coding,medium
qCbTfmTdgRA,career_productivity,vibe_coding,medium
gXHJkR4Z394,career_productivity,vibe_coding,high
zjgsF2xzIzI,career_productivity,income_side_hustle,high
fW_TqAJmkQw,career_productivity,income_side_hustle,high
3XC8BA5UNBs,career_productivity,tool_roundup,medium
NsogD7UhZ4Q,career_productivity,agent_automation,high
ONFRm3iCnUs,career_productivity,agent_automation,high
sabkF3D4g2A,career_productivity,other,high
pDisVpv_Q6I,career_productivity,vibe_coding,high
QKdKcFjjZhE,career_productivity,vibe_coding,high
w7vqXL4PWEE,career_productivity,agent_automation,high
yR1x0kxhad8,career_productivity,agent_automation,high
RyL96q9OBXc,companion_affective,romantic,high
etTE-mjLiTw,career_productivity,vibe_coding,high
vAFmzx_7svA,career_productivity,agent_automation,high
vahwuupy81A,career_productivity,vibe_coding,high
EDb37y_MhRw,breakthrough_science,future_promise,medium
xfOT2elC2Ok,career_productivity,income_side_hustle,high
IE6-sgmMIB8,creative_tool,video_gen,high
2FeymQoKvrk,career_productivity,vibe_coding,high
GWB9ApTPTv4,career_productivity,vibe_coding,high
Yh0WmY6IWps,career_productivity,income_side_hustle,high
Yyz8L9zei5s,career_productivity,vibe_coding,high
xyEQuqv1TLw,career_productivity,chatgpt_workflow,high
yBa3od-Z330,career_productivity,vibe_coding,high
q_JbuonaOqw,career_productivity,agent_automation,high
VhjshBCqwrQ,career_productivity,vibe_coding,high
GchXMRwuWxE,career_productivity,agent_automation,high
5E2qEwXu9Xk,education_learning,study_aid,high
bD6PSBtQwww,creative_tool,design_build,high
5kesK0mhqDk,career_productivity,vibe_coding,high
vD0E3EUb8-8,education_learning,concept_explainer,high
se85o6IJb9k,career_productivity,vibe_coding,high
aV4j5pXLP-I,career_productivity,vibe_coding,high
gQkP51p6scA,career_productivity,vibe_coding,high
uNheldkbN-Y,career_productivity,agent_automation,high
CRInX5K39Tc,career_productivity,vibe_coding,medium
ZHH3sr234zY,career_productivity,agent_automation,high
F3nnLePt5yk,career_productivity,income_side_hustle,medium
PGaiZfjJZi0,career_productivity,agent_automation,high
trfDoGoXNsE,career_productivity,chatgpt_workflow,high
QmUJOFHr-No,career_productivity,agent_automation,medium
hDKBREokidU,career_productivity,vibe_coding,high
211EGT_2x9c,career_productivity,agent_automation,high
oF3fMLIBzcw,career_productivity,agent_automation,high
WtplchDTZ8E,companion_affective,romantic,high
gZ9IsB72nVk,career_productivity,other,high
KC8HT0eWSGk,career_productivity,agent_automation,high
OhsByioLGbw,career_productivity,agent_automation,high
iKwRWwabkEc,career_productivity,vibe_coding,high
9v12kh2A_og,career_productivity,vibe_coding,high
qU3fmidNbJE,career_productivity,agent_automation,high
ADgIkx5NHJ8,career_productivity,vibe_coding,high
tzyCPoW3LDo,career_productivity,other,high
uYJvw51S1RQ,career_productivity,tool_roundup,medium
N5xhOqlvRh4,career_productivity,vibe_coding,medium
gWtAY8LxGtE,career_productivity,agent_automation,high
BvU6-MhOlvA,career_productivity,agent_automation,high
DNWLIAK4BUY,career_productivity,vibe_coding,high
yqq_U2fxd2U,career_productivity,chatgpt_workflow,high
WZ8g6deOyAk,career_productivity,vibe_coding,high
exrb8sJ3qi0,career_productivity,vibe_coding,medium
Bugs0dVcNI8,career_productivity,agent_automation,high
QbVLqQD1ELM,career_productivity,agent_automation,high
R031tfbCDuc,career_productivity,agent_automation,high
jGg_1h0qzaM,education_learning,skill_learning,high
mznrx_ZlHUQ,career_productivity,agent_automation,high
0_Ij8FEvY4U,career_productivity,vibe_coding,high
HfEu7XPUnAU,career_productivity,vibe_coding,high
ky5ZB-mqZKM,synthetic_media_play,other,high
Lxf-xclpaVg,career_productivity,vibe_coding,high
8rlNdKywldQ,career_productivity,agent_automation,high
Vb1SwBAn9cQ,career_productivity,agent_automation,high
QIRDoSw_0yY,career_productivity,agent_automation,high
ECxtBChPbk0,career_productivity,vibe_coding,high
ydQF_x7WWew,career_productivity,vibe_coding,high
kI9TXnB_FPg,creative_tool,design_build,high
vEGqCleTHfM,career_productivity,vibe_coding,high
6hQF80_xMkQ,career_productivity,agent_automation,high
7_JwpPLyRbw,career_productivity,vibe_coding,high
KnoTYLU_5tA,career_productivity,agent_automation,high
Z3uWleYwOQA,career_productivity,vibe_coding,high
XTyAgP8NCXw,career_productivity,agent_automation,high
UK8I7l9eIh8,education_learning,skill_learning,high
l0cD7TjBkxg,career_productivity,vibe_coding,high
HISRUrJsD08,career_productivity,agent_automation,high
_Udb5NC6vTI,career_productivity,agent_automation,high
8GK8R77Bd7g,career_productivity,vibe_coding,high
6zeuNf2ci18,breakthrough_science,future_promise,medium
OPLjgPUZvqA,career_productivity,agent_automation,high
vUYnRGotTbo,career_productivity,agent_automation,high
bXEVsd82r-I,career_productivity,vibe_coding,high
7B6slUPCur0,career_productivity,vibe_coding,high
XIpprW7rSls,creative_tool,music_suno,high
5-qjRpjdE5s,education_learning,concept_explainer,high
ynRf25K9f5I,career_productivity,vibe_coding,high
Jekzc6BM5_w,career_productivity,agent_automation,high
k4jKclPne9I,career_productivity,agent_automation,high
_sRzTB9CIxQ,career_productivity,vibe_coding,high
cDm5vPXVln8,career_productivity,agent_automation,high
mi2vCsP1oKY,career_productivity,chatgpt_workflow,high
x78KpaMu-zQ,career_productivity,agent_automation,high
lS8TmrfGAnE,career_productivity,agent_automation,high
nhyo9R1H9bo,education_learning,concept_explainer,high
rDf3TfHlGmk,career_productivity,agent_automation,high
vahIWeAq3M4,companion_affective,character_roleplay,high
-UBaW1OIgTo,creative_tool,video_gen,high
5Mk1fxGw840,career_productivity,agent_automation,high
JLmI0GJuGlY,career_productivity,vibe_coding,high
_gtLWnilU2E,career_productivity,agent_automation,high
d4yCWBGFCEs,education_learning,skill_learning,high
OpUGl4gBHAU,career_productivity,agent_automation,high
lityEZwmv5Q,career_productivity,agent_automation,high
nXafozNIk3c,career_productivity,agent_automation,high
4K4_r7dSmew,career_productivity,agent_automation,high
ok8FA0ROnMg,career_productivity,agent_automation,high
_HNMEGkjzsE,career_productivity,vibe_coding,high
AhPXGKG4RZ4,career_productivity,agent_automation,high
3i1OB6wKYms,career_productivity,tool_roundup,medium
GTWWNZyIsSc,career_productivity,income_side_hustle,high
ddi6qH6_Cig,career_productivity,vibe_coding,high
T0t58LjqKl0,career_productivity,vibe_coding,high
1w5cCXlh7JQ,career_productivity,vibe_coding,high
3eHkX0jZlws,career_productivity,other,high
C548PLVwjHA,career_productivity,other,medium
Ju0ndy2kwlw,career_productivity,vibe_coding,medium
tc0r5CiKnd4,career_productivity,vibe_coding,high
-VU3L0H79mo,career_productivity,other,high
XVO3zsHdvio,career_productivity,agent_automation,high
FbCA_qQSvYM,career_productivity,vibe_coding,high
aQZkra1kEcg,career_productivity,vibe_coding,high
yO01B8OoXfo,career_productivity,chatgpt_workflow,high
HIvQWdqvl7o,education_learning,skill_learning,high
tdvlxcSep54,career_productivity,vibe_coding,high
atpiUtAzWqE,career_productivity,chatgpt_workflow,high
RDS4Crfk_wQ,career_productivity,agent_automation,high
tWiJA8-mJuQ,career_productivity,chatgpt_workflow,high
Ib9H3bi9ayo,career_productivity,agent_automation,high
CGEjwCUcMHo,career_productivity,vibe_coding,high
WnLUJfDBB-o,career_productivity,agent_automation,high
Wjrdr0NU4Sk,career_productivity,vibe_coding,medium
EH5jx5qPabU,career_productivity,agent_automation,high
iZgVobmgXtc,career_productivity,income_side_hustle,high
8NKhyaBpfIU,career_productivity,agent_automation,high
DV7bBCAABg4,career_productivity,income_side_hustle,high
3-cnNsF6gBU,career_productivity,agent_automation,medium
epIpA25tg1Q,creative_tool,design_build,high
CnXdddeZ4tQ,career_productivity,agent_automation,high
Dw3BZ6O_8LY,career_productivity,vibe_coding,medium
cTqVnwzj3Ug,career_productivity,agent_automation,high
HsuiJoEj4fU,career_productivity,other,medium
qE1mBc7Yjdg,synthetic_media_play,funny_skit,high
nzPirFeBcXo,career_productivity,income_side_hustle,high
G5djZjdxVvo,career_productivity,vibe_coding,high
nQ7N9YZYF3o,career_productivity,job_landed,low
3u-Bu4tvZls,career_productivity,agent_automation,high
YtHdaXuOAks,career_productivity,agent_automation,high
Xx18YRrK-Uk,career_productivity,agent_automation,high
A2uQ4-pGGxU,career_productivity,vibe_coding,high
9IO3cPPU98w,career_productivity,agent_automation,high
hLJTcVHW8_I,education_learning,concept_explainer,high
VSFuqMh4hus,education_learning,concept_explainer,high
7oJ1ExbuaxQ,career_productivity,vibe_coding,high
bZzyPscbtI8,career_productivity,agent_automation,high
fUCfm6Nc2dM,model_stan,other_model_stan,medium
Fa7SX6jv-XQ,career_productivity,income_side_hustle,high
kuTTAuUorsI,creative_tool,design_build,high
7r8p54Q3F28,career_productivity,vibe_coding,high
SZuJ8GKqjtw,career_productivity,vibe_coding,high
6s02r-AOvZc,career_productivity,tool_roundup,high
5k-c-UdhOZ8,career_productivity,vibe_coding,high
mvP671QbnC4,career_productivity,vibe_coding,high
3OP39y4dO_Y,education_learning,skill_learning,high
lnWybcd0gW8,career_productivity,other,high
_5ud3vEV3_M,career_productivity,agent_automation,high
S30wwGBThRU,career_productivity,tool_roundup,medium
Cms_v_OUXco,breakthrough_science,future_promise,high
fKGB-78v-zQ,creative_tool,design_build,high
nLkBNnnA8Ac,career_productivity,agent_automation,high
FPbZYCrql8k,career_productivity,agent_automation,high
PtETUYa3i2Q,career_productivity,vibe_coding,high
riXpu1tHzl0,career_productivity,vibe_coding,high
SV32mn0yy5c,career_productivity,agent_automation,high
GD7MnIwAxYM,career_productivity,agent_automation,high
9b6qXrRkWxo,creative_tool,design_build,high
QlbEZJhlUYQ,career_productivity,vibe_coding,high
FaondxF4djo,career_productivity,agent_automation,high
zzhzKMEj7E0,career_productivity,agent_automation,high
WkBO5li21lo,career_productivity,vibe_coding,high
79NaG53hCAE,career_productivity,tool_roundup,high
j9OYHB9hRFU,career_productivity,vibe_coding,high
52myZ5n-7gU,career_productivity,agent_automation,high
QY6yHJC2DIE,career_productivity,vibe_coding,medium
NCXYlZ-oAY0,career_productivity,agent_automation,high
G-a2lpq-8U0,career_productivity,income_side_hustle,high
TKnaDGpN7Ns,career_productivity,agent_automation,high
h6qUy92Maco,career_productivity,vibe_coding,high
CEvIs9y1uog,career_productivity,agent_automation,high
_FZcKRS74P4,career_productivity,vibe_coding,high
MWRXx2saLw4,career_productivity,vibe_coding,high
KsiEg_VIluk,creative_tool,design_build,high
fDhyngCUgDE,career_productivity,vibe_coding,high
XZdY15sHUa8,education_learning,skill_learning,high
TANaRNMbYgk,career_productivity,other,high
tH3oBYzArfw,career_productivity,agent_automation,high
0rMMWOWVBo0,synthetic_media_play,viral_edit,high
1zwKkwozFmc,career_productivity,vibe_coding,high
XvbVePuP7NY,career_productivity,vibe_coding,high
eHJIFzu2Fto,breakthrough_science,research_discovery,high
c-Df0XbDXIw,career_productivity,agent_automation,high
7ffF3fumhcQ,career_productivity,vibe_coding,high
OEH4pMnpgps,breakthrough_science,research_discovery,high
wwhFP30uGmE,career_productivity,agent_automation,high
istNOWqKKQk,career_productivity,income_side_hustle,high
aRIrvh1iBC4,synthetic_media_play,funny_skit,medium
tjQIO1rqTBE,career_productivity,vibe_coding,medium
OZ_NgoFDiHI,career_productivity,agent_automation,high
dvxFgvj0SXg,career_productivity,agent_automation,high
LOv7OepYPuU,education_learning,skill_learning,high
gij8daiP0Mc,career_productivity,vibe_coding,high
Du8HNG_8ERk,career_productivity,agent_automation,high
J5zsvyEfhi4,career_productivity,vibe_coding,high
EN7frwQIbKc,career_productivity,agent_automation,medium
